image_path,class_path
part-affordance-dataset/tools/turner_05/turner_05_00000079_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000079_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000111_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000111_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000069_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000069_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000163_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000163_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000173_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000173_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000205_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000205_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000215_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000215_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000084_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000084_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000094_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000094_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000223_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000223_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000233_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000233_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000145_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000145_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000155_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000155_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000127_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000127_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000137_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000137_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000241_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000241_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000251_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000251_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000002_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000002_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000012_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000012_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000118_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000118_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000060_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000060_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000108_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000108_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000070_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000070_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000232_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000232_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000222_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000222_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000154_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000154_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000144_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000144_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000095_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000095_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000085_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000085_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000136_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000136_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000126_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000126_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000250_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000250_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000240_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000240_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000013_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000013_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000003_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000003_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000071_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000071_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000109_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000109_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000061_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000061_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000119_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000119_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000196_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000196_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000186_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000186_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000057_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000057_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000047_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000047_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000249_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000249_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000259_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000259_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000035_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000035_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000025_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000025_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000266_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000266_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000068_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000068_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000110_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000110_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000078_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000078_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000100_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000100_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000172_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000172_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000162_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000162_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000214_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000214_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000204_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000204_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000242_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000242_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000252_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000252_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000124_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000124_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000134_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000134_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000146_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000146_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000156_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000156_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000220_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000220_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000230_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000230_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000087_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000087_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000097_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000097_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000063_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000063_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000073_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000073_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000001_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000001_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000179_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000179_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000011_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000011_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000169_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000169_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000027_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000027_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000037_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000037_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000239_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000239_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000229_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000229_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000184_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000184_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000194_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000194_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000045_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000045_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000055_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000055_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000206_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000206_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000216_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000216_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000018_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000018_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000160_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000160_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000008_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000008_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000170_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000170_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000102_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000102_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000112_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000112_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000264_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000264_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000036_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000036_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000026_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000026_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000228_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000228_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000238_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000238_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000054_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000054_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000044_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000044_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000195_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000195_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000185_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000185_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000217_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000217_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000207_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000207_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000171_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000171_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000009_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000009_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000161_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000161_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000019_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000019_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000113_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000113_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000103_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000103_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000265_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000265_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000253_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000253_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000243_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000243_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000135_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000135_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000125_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000125_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000096_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000096_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000086_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000086_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000157_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000157_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000147_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000147_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000231_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000231_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000221_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000221_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000072_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000072_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000062_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000062_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000168_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000168_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000010_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000010_label.mat
part-affordance-dataset/tools/turner_05/turner_05_00000178_rgb.jpg,part-affordance-dataset/tools/turner_05/turner_05_00000178_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000170_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000170_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000008_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000008_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000160_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000160_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000018_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000018_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000112_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000112_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000102_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000102_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000264_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000264_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000037_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000037_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000027_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000027_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000229_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000229_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000239_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000239_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000194_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000194_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000184_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000184_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000055_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000055_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000045_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000045_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000003_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000003_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000013_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000013_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000119_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000119_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000061_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000061_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000109_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000109_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000071_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000071_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000222_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000222_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000232_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000232_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000144_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000144_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000154_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000154_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000085_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000085_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000095_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000095_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000126_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000126_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000136_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000136_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000240_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000240_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000250_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000250_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000266_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000266_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000100_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000100_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000078_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000078_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000110_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000110_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000068_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000068_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000162_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000162_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000172_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000172_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000204_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000204_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000214_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000214_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000186_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000186_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000196_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000196_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000047_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000047_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000057_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000057_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000259_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000259_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000249_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000249_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000025_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000025_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000035_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000035_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000267_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000267_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000069_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000069_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000111_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000111_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000079_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000079_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000101_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000101_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000173_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000173_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000163_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000163_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000215_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000215_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000205_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000205_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000056_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000056_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000046_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000046_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000248_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000248_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000258_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000258_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000197_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000197_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000187_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000187_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000034_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000034_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000024_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000024_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000012_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000012_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000002_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000002_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000070_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000070_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000108_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000108_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000060_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000060_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000118_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000118_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000094_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000094_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000084_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000084_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000233_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000233_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000223_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000223_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000155_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000155_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000145_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000145_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000137_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000137_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000127_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000127_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000251_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000251_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000241_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000241_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000081_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000081_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000091_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000091_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000038_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000038_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000140_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000140_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000028_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000028_label.mat
part-affordance-dataset/tools/turner_02/turner_02_00000150_rgb.jpg,part-affordance-dataset/tools/turner_02/turner_02_00000150_label.mat
